Id,CreationDate,QuestionCount,FirstQuestionDate,AnswerCount,FirstAnswerDate,TotalCount,FirstPostDate
57109,8/23/2017 20:37,0,,1,8/23/2017 21:03,1,8/23/2017 21:03
68865,12/4/2017 22:29,1,12/4/2017 22:34,1,3/19/2019 14:16,2,12/4/2017 22:34
34195,3/26/2017 12:47,0,,1,3/26/2017 12:49,1,3/26/2017 12:49
70654,12/26/2017 12:22,1,12/26/2017 12:46,1,12/28/2017 17:01,2,12/26/2017 12:46
29200,2/2/2017 20:57,2,7/27/2017 23:20,1,1/22/2018 18:33,3,7/27/2017 23:20
52154,7/20/2017 14:27,1,7/20/2017 14:54,5,7/20/2017 14:35,6,7/20/2017 14:35
68925,12/5/2017 10:39,4,1/24/2018 17:19,2,2/21/2018 10:14,6,1/24/2018 17:19
70846,12/28/2017 16:07,0,,1,1/12/2018 12:16,1,1/12/2018 12:16
47932,6/16/2017 5:12,0,,1,6/16/2017 5:16,1,6/16/2017 5:16
54318,7/29/2017 6:11,0,,5,4/26/2019 20:11,5,4/26/2019 20:11
31905,3/5/2017 13:45,0,,1,6/18/2017 11:38,1,6/18/2017 11:38
30016,2/14/2017 17:47,1,4/9/2018 14:34,1,4/11/2018 10:27,2,4/9/2018 14:34
48410,6/20/2017 12:31,16,6/20/2017 12:38,2,12/19/2017 14:07,18,6/20/2017 12:38
60727,9/23/2017 1:52,4,10/21/2017 21:56,2,6/8/2018 19:36,6,10/21/2017 21:56
40879,5/3/2017 16:25,1,5/4/2017 15:56,4,5/4/2017 18:05,5,5/4/2017 15:56
64228,10/27/2017 21:49,1,10/27/2017 21:54,1,10/30/2017 14:06,2,10/27/2017 21:54
28679,1/26/2017 20:03,2,1/26/2017 20:43,2,11/16/2017 12:26,4,1/26/2017 20:43
39542,4/25/2017 23:47,0,,1,4/25/2017 23:47,1,4/25/2017 23:47
59316,9/12/2017 0:49,0,,10,9/12/2017 18:24,10,9/12/2017 18:24
55380,8/8/2017 16:52,5,8/9/2017 21:14,34,8/9/2017 19:47,39,8/9/2017 19:47
38609,4/19/2017 17:11,0,,1,9/7/2018 23:42,1,9/7/2018 23:42
50800,7/9/2017 12:43,1,7/9/2017 12:49,1,7/10/2017 14:41,2,7/9/2017 12:49
30803,2/22/2017 9:22,1,2/22/2017 9:56,2,3/8/2017 10:07,3,2/22/2017 9:56
52028,7/19/2017 19:18,2,1/17/2019 22:08,56,8/2/2017 19:23,58,8/2/2017 19:23
60192,9/18/2017 20:31,7,9/18/2017 21:51,3,10/4/2017 16:27,10,9/18/2017 21:51
64763,11/2/2017 5:11,0,,4,11/2/2017 5:33,4,11/2/2017 5:33
54258,7/28/2017 17:56,4,7/28/2017 17:56,1,1/28/2018 9:51,5,7/28/2017 17:56
48954,6/23/2017 22:26,0,,3,6/24/2017 23:30,3,6/24/2017 23:30
32592,3/13/2017 0:27,0,,1,3/13/2017 0:27,1,3/13/2017 0:27
45576,5/31/2017 15:42,3,3/27/2019 16:39,2,6/1/2017 7:20,5,6/1/2017 7:20
55655,8/10/2017 19:01,0,,1,8/10/2017 19:29,1,8/10/2017 19:29
27076,1/5/2017 22:49,6,1/5/2017 23:16,6,1/6/2017 2:36,12,1/5/2017 23:16
46186,6/4/2017 21:57,1,8/10/2019 2:57,3,8/8/2017 0:21,4,8/8/2017 0:21
51759,7/17/2017 18:49,35,7/17/2017 18:54,3,7/20/2017 22:18,38,7/17/2017 18:54
28496,1/24/2017 18:51,0,,1,1/24/2017 19:09,1,1/24/2017 19:09
66601,11/17/2017 11:58,0,,2,2/13/2018 16:51,2,2/13/2018 16:51
61812,10/2/2017 22:21,0,,1,10/2/2017 22:22,1,10/2/2017 22:22
64394,10/30/2017 9:35,0,,1,5/28/2018 8:45,1,5/28/2018 8:45
44022,5/22/2017 15:23,0,,6,5/23/2017 11:23,6,5/23/2017 11:23
28178,1/20/2017 8:19,0,,4,1/20/2017 8:19,4,1/20/2017 8:19
48636,6/21/2017 18:42,5,6/21/2017 18:53,1,1/23/2018 15:57,6,6/21/2017 18:53
69008,12/5/2017 22:48,0,,1,12/5/2017 22:48,1,12/5/2017 22:48
27394,1/11/2017 3:26,1,1/11/2017 3:44,1,1/11/2017 12:01,2,1/11/2017 3:44
40229,5/1/2017 2:06,3,5/16/2019 8:00,1,4/10/2019 18:15,4,4/10/2019 18:15
43163,5/17/2017 17:07,1,9/13/2017 15:10,2,5/17/2017 17:07,3,5/17/2017 17:07
54401,7/30/2017 14:53,0,,1,7/30/2017 15:49,1,7/30/2017 15:49
64411,10/30/2017 14:32,0,,1,10/30/2017 14:54,1,10/30/2017 14:54
33554,3/20/2017 21:25,0,,1,7/16/2018 16:39,1,7/16/2018 16:39
45433,5/30/2017 16:18,0,,1,5/30/2017 16:18,1,5/30/2017 16:18
70345,12/20/2017 17:40,0,,1,12/20/2017 19:10,1,12/20/2017 19:10
29532,2/8/2017 10:48,0,,2,2/8/2017 13:17,2,2/8/2017 13:17
57919,8/30/2017 22:43,32,8/30/2017 22:59,56,9/14/2017 15:48,88,8/30/2017 22:59
34988,3/31/2017 15:29,3,3/31/2017 15:29,1,4/10/2017 14:52,4,3/31/2017 15:29
31656,3/2/2017 18:24,8,3/31/2017 19:54,1,5/19/2017 12:44,9,3/31/2017 19:54
37607,4/11/2017 19:51,1,12/22/2017 17:00,1,1/7/2019 18:28,2,12/22/2017 17:00
64062,10/26/2017 12:53,0,,1,10/27/2017 6:59,1,10/27/2017 6:59
28599,1/26/2017 1:17,0,,1,1/26/2017 1:47,1,1/26/2017 1:47
54175,7/28/2017 2:14,5,7/28/2017 3:34,2,8/4/2017 5:12,7,7/28/2017 3:34
61102,9/26/2017 21:56,1,9/26/2017 21:56,1,9/27/2017 19:23,2,9/26/2017 21:56
31221,2/26/2017 13:54,0,,1,2/26/2017 14:12,1,2/26/2017 14:12
48035,6/16/2017 21:22,0,,7,4/2/2018 15:43,7,4/2/2018 15:43
26976,1/4/2017 19:34,1,1/7/2017 14:55,12,1/4/2017 20:28,13,1/4/2017 20:28
26999,1/4/2017 23:17,1,1/21/2019 22:22,2,6/27/2018 17:57,3,6/27/2018 17:57
41108,5/4/2017 17:09,1,5/24/2018 14:08,10,5/16/2018 17:57,11,5/16/2018 17:57
48553,6/21/2017 5:43,2,6/21/2017 5:49,2,6/21/2017 5:54,4,6/21/2017 5:49
36044,4/7/2017 12:38,1,4/7/2017 12:42,1,4/21/2017 13:25,2,4/7/2017 12:42
58194,9/2/2017 7:52,6,9/2/2017 8:08,3,9/5/2017 13:53,9,9/2/2017 8:08
35031,3/31/2017 23:01,6,4/1/2017 0:12,2,10/12/2018 0:42,8,4/1/2017 0:12
38792,4/20/2017 19:43,0,,1,11/8/2018 13:46,1,11/8/2018 13:46
45018,5/27/2017 2:35,1,11/26/2017 18:26,1,11/26/2017 19:59,2,11/26/2017 18:26
56233,8/16/2017 11:04,0,,1,12/4/2017 15:27,1,12/4/2017 15:27
44434,5/24/2017 2:47,8,5/24/2017 12:58,108,5/24/2017 13:18,116,5/24/2017 12:58
29784,2/11/2017 14:07,0,,5,2/11/2017 14:23,5,2/11/2017 14:23
50096,7/3/2017 16:11,4,7/3/2017 16:54,1,7/3/2017 18:57,5,7/3/2017 16:54
53734,7/24/2017 17:48,5,7/24/2017 17:50,9,7/24/2017 18:13,14,7/24/2017 17:50
30863,2/22/2017 18:37,9,2/23/2017 13:50,1,2/22/2017 18:43,10,2/22/2017 18:43
65015,11/4/2017 0:26,0,,1,11/4/2017 0:27,1,11/4/2017 0:27
53823,7/25/2017 10:44,0,,1,7/25/2017 11:03,1,7/25/2017 11:03
66366,11/15/2017 16:17,0,,11,11/15/2017 18:44,11,11/15/2017 18:44
50030,7/2/2017 23:13,5,7/2/2017 23:17,1,7/3/2017 0:36,6,7/2/2017 23:17
35944,4/6/2017 20:05,0,,1,4/6/2017 20:11,1,4/6/2017 20:11
65748,11/9/2017 21:44,8,11/10/2017 20:42,13,11/9/2017 21:44,21,11/9/2017 21:44
34590,3/29/2017 9:41,0,,1,3/29/2017 9:47,1,3/29/2017 9:47
68573,12/1/2017 22:10,4,12/1/2017 22:25,2,12/1/2017 22:41,6,12/1/2017 22:25
34072,3/24/2017 15:12,1,6/30/2017 22:27,2,7/3/2017 0:35,3,6/30/2017 22:27
50614,7/7/2017 10:10,0,,1,7/7/2017 10:41,1,7/7/2017 10:41
47305,6/12/2017 14:32,0,,1,6/12/2017 14:50,1,6/12/2017 14:50
31238,2/26/2017 21:38,0,,1,2/26/2017 21:54,1,2/26/2017 21:54
29950,2/14/2017 8:57,0,,4,2/14/2017 9:09,4,2/14/2017 9:09
37421,4/10/2017 15:31,0,,3,4/10/2017 15:32,3,4/10/2017 15:32
66850,11/19/2017 23:59,2,11/20/2017 0:05,1,11/20/2017 0:19,3,11/20/2017 0:05
38918,4/21/2017 17:35,0,,1,4/21/2017 17:35,1,4/21/2017 17:35
44082,5/22/2017 19:32,0,,1,5/22/2017 20:01,1,5/22/2017 20:01
64119,10/26/2017 19:05,0,,17,7/24/2019 16:06,17,7/24/2019 16:06
69466,12/11/2017 17:36,0,,1,12/12/2018 17:50,1,12/12/2018 17:50
29933,2/13/2017 23:34,0,,1,2/13/2017 23:58,1,2/13/2017 23:58
57026,8/23/2017 3:56,0,,1,8/23/2017 4:26,1,8/23/2017 4:26
49598,6/29/2017 1:10,0,,1,5/3/2018 21:06,1,5/3/2018 21:06
57418,8/26/2017 4:03,3,8/26/2017 4:32,1,12/8/2017 1:51,4,8/26/2017 4:32
66867,11/20/2017 2:48,3,11/20/2017 3:09,1,1/31/2018 3:29,4,11/20/2017 3:09
49555,6/28/2017 19:01,0,,2,7/7/2017 18:48,2,7/7/2017 18:48
55403,8/8/2017 18:43,6,8/14/2017 15:59,2,9/6/2017 22:36,8,8/14/2017 15:59
61895,10/3/2017 19:56,0,,10,3/29/2019 18:24,10,3/29/2019 18:24
65831,11/10/2017 15:26,0,,8,12/6/2017 4:43,8,12/6/2017 4:43
44952,5/26/2017 18:42,0,,1,5/26/2017 18:47,1,5/26/2017 18:47
43647,5/20/2017 1:53,2,5/20/2017 2:22,1,5/20/2017 23:31,3,5/20/2017 2:22
46681,6/7/2017 18:29,2,6/7/2017 19:12,1,6/22/2017 18:39,3,6/7/2017 19:12
35967,4/6/2017 22:20,33,4/6/2017 22:27,1,1/1/2018 15:17,34,4/6/2017 22:27
50574,7/6/2017 21:16,17,7/17/2017 13:59,2,7/18/2017 18:44,19,7/17/2017 13:59
50425,7/5/2017 21:13,0,,8,7/5/2017 21:22,8,7/5/2017 21:22
29326,2/5/2017 0:15,0,,2,2/5/2017 0:18,2,2/5/2017 0:18
57693,8/29/2017 10:55,2,8/29/2017 11:09,2,8/7/2018 1:48,4,8/29/2017 11:09
62605,10/11/2017 12:40,0,,1,3/7/2018 4:18,1,3/7/2018 4:18
30345,2/16/2017 22:58,0,,5,2/16/2017 22:58,5,2/16/2017 22:58
34673,3/29/2017 18:11,11,3/29/2017 18:22,1,6/20/2017 5:01,12,3/29/2017 18:22
39462,4/25/2017 16:55,2,9/15/2017 16:34,3,9/15/2017 20:50,5,9/15/2017 16:34
50182,7/4/2017 6:19,3,7/4/2017 12:39,141,7/4/2017 9:54,151,7/4/2017 9:54
48662,6/21/2017 21:44,45,6/21/2017 22:24,12,10/19/2017 17:18,57,6/21/2017 22:24
29406,2/6/2017 16:14,22,2/10/2017 16:53,5,4/16/2019 15:12,27,2/10/2017 16:53
30780,2/21/2017 20:17,2,2/21/2017 20:17,1,7/3/2017 0:53,3,2/21/2017 20:17
62625,10/11/2017 15:19,2,10/11/2017 15:24,10,10/11/2017 18:42,12,10/11/2017 15:24
44248,5/23/2017 14:50,0,,2,5/23/2017 15:16,2,5/23/2017 15:16
27268,1/9/2017 18:50,8,1/9/2017 19:15,2,1/13/2017 17:41,10,1/9/2017 19:15
49890,7/1/2017 4:43,10,7/1/2017 4:45,1,11/20/2017 19:25,11,7/1/2017 4:45
39562,4/26/2017 3:03,1,5/24/2017 20:47,3,4/26/2017 14:05,4,4/26/2017 14:05
70597,12/24/2017 16:16,1,12/31/2017 5:57,27,12/24/2017 16:37,28,12/24/2017 16:37
54032,7/26/2017 23:43,10,7/30/2017 22:59,1,12/6/2018 23:34,11,7/30/2017 22:59
56196,8/15/2017 22:13,7,8/18/2017 16:33,8,8/16/2017 14:07,15,8/16/2017 14:07
56883,8/22/2017 12:31,2,8/22/2017 13:00,1,1/9/2018 11:41,3,8/22/2017 13:00
27763,1/15/2017 20:34,0,,2,1/15/2017 20:35,2,1/15/2017 20:35
60936,9/25/2017 17:00,1,9/25/2017 17:12,2,9/25/2017 18:22,3,9/25/2017 17:12
28639,1/26/2017 15:09,0,,1,1/26/2017 15:09,1,1/26/2017 15:09
30411,2/17/2017 17:08,0,,1,2/18/2017 16:19,1,2/18/2017 16:19
39067,4/23/2017 1:51,0,,1,4/23/2017 1:52,1,4/23/2017 1:52
31908,3/5/2017 15:19,0,,1,3/5/2017 15:20,1,3/5/2017 15:20
31487,3/1/2017 10:45,0,,2,5/4/2018 11:12,2,5/4/2018 11:12
38022,4/15/2017 11:19,0,,2,9/4/2017 20:29,2,9/4/2017 20:29
27786,1/16/2017 3:24,0,,4,1/16/2017 3:31,4,1/16/2017 3:31
37673,4/12/2017 8:30,0,,1,4/12/2017 8:30,1,4/12/2017 8:30
48450,6/20/2017 17:01,0,,4,4/9/2019 17:21,4,4/9/2019 17:21
40956,5/3/2017 22:05,0,,1,5/3/2017 22:05,1,5/3/2017 22:05
52194,7/20/2017 16:56,0,,1,7/20/2017 16:56,1,7/20/2017 16:56
29641,2/9/2017 15:26,1,2/9/2017 16:39,1,2/9/2017 18:34,2,2/9/2017 16:39
38231,4/17/2017 13:42,0,,1,4/5/2018 18:35,1,4/5/2018 18:35
29618,2/9/2017 10:15,6,2/20/2017 1:02,1,1/18/2018 9:22,7,2/20/2017 1:02
54092,7/27/2017 15:57,1,7/27/2017 16:04,1,7/27/2017 16:17,2,7/27/2017 16:04
62204,10/6/2017 14:26,0,,8,10/6/2017 15:14,8,10/6/2017 15:14
49638,6/29/2017 13:55,1,1/23/2019 19:51,2,1/23/2019 17:22,3,1/23/2019 17:22
54802,8/2/2017 22:30,0,,1,8/23/2019 2:02,1,8/23/2019 2:02
29140,2/1/2017 23:53,0,,7,2/1/2017 23:53,7,2/1/2017 23:53
33362,3/19/2017 0:57,1,7/15/2017 10:35,3,7/15/2017 10:57,4,7/15/2017 10:35
31155,2/25/2017 9:22,2,2/25/2017 9:29,1,8/16/2017 23:02,3,2/25/2017 9:29
62682,10/11/2017 23:22,0,,1,11/8/2017 12:48,1,11/8/2017 12:48
51862,7/18/2017 16:00,3,7/18/2017 16:27,1,7/18/2017 17:49,4,7/18/2017 16:27
27720,1/15/2017 0:08,1,1/15/2017 0:25,1,1/22/2017 18:38,2,1/15/2017 0:25
28948,1/30/2017 23:23,16,3/30/2017 17:03,22,2/1/2017 0:31,38,2/1/2017 0:31
65390,11/7/2017 11:16,2,12/3/2017 16:53,1,11/21/2017 18:30,3,11/21/2017 18:30
66226,11/14/2017 14:59,1,11/14/2017 20:18,1,11/23/2017 15:36,2,11/14/2017 20:18
60126,9/18/2017 13:31,2,9/18/2017 13:32,3,9/18/2017 16:51,5,9/18/2017 13:32
33863,3/22/2017 19:46,0,,1,3/22/2017 21:15,1,3/22/2017 21:15
34404,3/28/2017 8:27,0,,1,6/17/2017 10:41,1,6/17/2017 10:41
30010,2/14/2017 17:25,0,,2,5/10/2018 13:57,2,5/10/2018 13:57
31968,3/6/2017 13:19,0,,2,3/6/2017 13:39,2,3/6/2017 13:39
51865,7/18/2017 16:10,0,,1,7/18/2017 16:19,1,7/18/2017 16:19
51842,7/18/2017 12:21,0,,5,7/18/2017 12:34,5,7/18/2017 12:34
49658,6/29/2017 15:53,0,,2,11/1/2017 11:00,2,11/1/2017 11:00
45413,5/30/2017 13:44,0,,1,5/30/2017 13:58,1,5/30/2017 13:58
55400,8/8/2017 18:36,2,8/8/2017 19:19,13,7/26/2018 22:40,15,8/8/2017 19:19
38443,4/18/2017 17:44,0,,4,4/18/2017 19:21,4,4/18/2017 19:21
50345,7/5/2017 12:59,1,1/12/2018 14:10,2,7/5/2017 13:43,3,7/5/2017 13:43
35380,4/4/2017 0:32,0,,1,4/12/2017 13:50,1,4/12/2017 13:50
67640,11/26/2017 0:03,3,10/1/2018 15:33,3,10/2/2018 16:14,6,10/1/2018 15:33
34344,3/27/2017 21:00,0,,1,3/27/2017 21:10,1,3/27/2017 21:10
55941,8/13/2017 19:52,2,8/19/2017 19:48,1,10/23/2017 16:46,3,8/19/2017 19:48
30222,2/16/2017 2:57,2,2/16/2017 3:25,4,10/26/2018 4:14,6,2/16/2017 3:25
64308,10/29/2017 3:20,1,3/19/2018 21:07,2,10/29/2017 3:50,3,10/29/2017 3:50
62980,10/15/2017 17:41,7,12/2/2017 20:08,1,12/9/2017 0:18,8,12/2/2017 20:08
45639,5/31/2017 20:36,0,,23,5/31/2017 20:36,23,5/31/2017 20:36
28825,1/28/2017 22:28,0,,1,1/30/2017 17:06,1,1/30/2017 17:06
38002,4/15/2017 3:15,0,,3,4/15/2017 3:15,3,4/15/2017 3:15
57733,8/29/2017 17:32,0,,1,12/6/2017 6:18,1,12/6/2017 6:18
51404,7/13/2017 21:13,0,,6,6/28/2018 16:40,6,6/28/2018 16:40
63329,10/19/2017 10:44,0,,1,10/19/2017 10:44,1,10/19/2017 10:44
48387,6/20/2017 5:02,0,,1,12/18/2017 19:02,1,12/18/2017 19:02
56402,8/17/2017 16:45,0,,1,8/17/2017 16:45,1,8/17/2017 16:45
30491,2/18/2017 15:48,0,,3,8/29/2018 13:03,3,8/29/2018 13:03
31324,2/27/2017 18:32,4,2/27/2017 20:47,2,2/28/2017 5:02,6,2/27/2017 20:47
55526,8/9/2017 18:38,2,8/9/2017 18:42,1,8/9/2017 23:05,3,8/9/2017 18:42
44806,5/25/2017 21:16,46,5/25/2017 21:22,11,5/31/2017 18:57,57,5/25/2017 21:22
28576,1/25/2017 18:40,0,,1,1/25/2017 18:52,1,1/25/2017 18:52
47454,6/13/2017 11:07,1,2/18/2019 19:01,10,6/22/2018 1:31,11,6/22/2018 1:31
59170,9/10/2017 21:49,0,,2,3/28/2018 14:03,2,3/28/2018 14:03
48473,6/20/2017 19:00,1,6/20/2017 19:12,1,6/20/2017 20:12,2,6/20/2017 19:12
42808,5/16/2017 1:48,1,5/16/2017 1:48,1,3/25/2018 23:20,2,5/16/2017 1:48
33631,3/21/2017 12:36,6,3/21/2017 13:20,3,6/20/2017 13:36,9,3/21/2017 13:20
54215,7/28/2017 11:15,11,7/28/2017 11:30,1,6/6/2018 19:41,12,7/28/2017 11:30
26770,1/2/2017 9:56,0,,1,2/7/2018 15:59,1,2/7/2018 15:59
63515,10/20/2017 22:27,8,2/22/2018 15:14,56,1/12/2018 13:33,64,1/12/2018 13:33
35237,4/3/2017 15:26,0,,1,4/3/2017 22:16,1,4/3/2017 22:16
56877,8/22/2017 10:57,0,,5,8/22/2017 15:06,5,8/22/2017 15:06
43501,5/19/2017 9:57,1,5/19/2017 10:04,1,5/19/2017 10:09,2,5/19/2017 10:04
55031,8/4/2017 18:56,35,8/15/2017 15:15,2,8/16/2017 16:02,37,8/15/2017 15:15
47869,6/15/2017 22:03,0,,6,6/15/2017 22:42,6,6/15/2017 22:42
70826,12/28/2017 11:26,1,2/26/2019 15:02,1,10/3/2018 3:39,2,10/3/2018 3:39
28659,1/26/2017 17:14,0,,4,1/26/2017 17:29,4,1/26/2017 17:29
30365,2/17/2017 8:36,0,,24,3/7/2017 12:41,24,3/7/2017 12:41
46140,6/4/2017 13:36,19,6/6/2017 4:21,3,6/10/2017 22:57,22,6/6/2017 4:21
30388,2/17/2017 14:08,0,,2,1/22/2019 11:45,2,1/22/2019 11:45
41228,5/5/2017 11:02,0,,4,6/7/2018 6:29,4,6/7/2018 6:29
70677,12/26/2017 18:03,0,,1,12/26/2017 18:09,1,12/26/2017 18:09
27491,1/12/2017 2:18,0,,3,1/12/2017 2:28,3,1/12/2017 2:28
27099,1/6/2017 10:36,1,1/6/2017 10:56,1,1/8/2017 13:37,2,1/6/2017 10:56
31035,2/24/2017 1:17,0,,1,2/24/2017 1:17,1,2/24/2017 1:17
65118,11/4/2017 19:40,0,,4,11/4/2017 20:03,4,11/4/2017 20:03
42396,5/12/2017 16:06,0,,1,5/12/2017 16:06,1,5/12/2017 16:06
59336,9/12/2017 6:25,0,,12,9/13/2017 1:09,12,9/13/2017 1:09
28101,1/19/2017 13:36,0,,2,1/20/2017 11:58,2,1/20/2017 11:58
53594,7/23/2017 17:49,2,7/23/2017 18:02,1,7/23/2017 21:26,3,7/23/2017 18:02
53571,7/23/2017 5:44,2,7/23/2017 16:21,9,7/23/2017 6:08,11,7/23/2017 6:08
30826,2/22/2017 14:19,0,,2,8/29/2017 0:34,2,8/29/2017 0:34
42705,5/15/2017 14:08,6,6/19/2017 22:23,1,5/15/2017 14:08,7,5/15/2017 14:08
29721,2/10/2017 14:16,0,,3,2/10/2017 14:16,3,2/10/2017 14:16
30657,2/20/2017 20:44,0,,3,6/23/2017 19:05,3,6/23/2017 19:05
36173,4/8/2017 9:50,0,,8,4/9/2017 20:58,8,4/9/2017 20:58
69077,12/6/2017 17:32,0,,2,4/9/2019 20:04,2,4/9/2019 20:04
27165,1/7/2017 17:10,5,1/7/2018 4:24,5,10/24/2018 17:20,10,1/7/2018 4:24
55340,8/8/2017 10:40,0,,1,8/10/2017 15:35,1,8/10/2017 15:35
42107,5/10/2017 23:36,38,7/21/2017 4:44,28,7/28/2017 18:04,66,7/21/2017 4:44
36107,4/7/2017 19:18,0,,10,8/4/2017 19:42,10,8/4/2017 19:42
53468,7/22/2017 0:34,1,7/22/2017 0:39,1,6/27/2018 19:01,2,7/22/2017 0:39
67365,11/24/2017 3:05,4,11/16/2018 19:00,1,2/4/2019 15:39,5,11/16/2018 19:00
63163,10/17/2017 16:15,2,10/18/2017 13:08,2,10/19/2017 8:34,4,10/18/2017 13:08
66532,11/16/2017 19:49,0,,1,11/20/2017 16:12,1,11/20/2017 16:12
42207,5/11/2017 15:22,0,,2,5/11/2017 15:35,2,5/11/2017 15:35
62602,10/11/2017 11:23,2,10/11/2017 14:54,1,1/16/2018 8:26,3,10/11/2017 14:54
37524,4/11/2017 5:12,0,,1,10/21/2018 3:21,1,10/21/2018 3:21
34925,3/31/2017 0:11,4,2/27/2018 5:06,2,2/28/2018 16:12,6,2/27/2018 5:06
64225,10/27/2017 21:14,1,11/1/2017 13:47,1,12/21/2017 21:06,2,11/1/2017 13:47
26996,1/4/2017 22:43,1,6/6/2019 16:31,1,6/8/2019 13:28,2,6/6/2019 16:31
62018,10/4/2017 22:54,0,,5,10/4/2017 23:09,5,10/4/2017 23:09
57590,8/28/2017 15:46,0,,1,8/28/2017 15:55,1,8/28/2017 15:55
34527,3/28/2017 23:02,16,5/18/2017 0:47,1,7/8/2017 19:27,17,5/18/2017 0:47
60189,9/18/2017 20:05,17,9/18/2017 20:21,6,9/18/2017 20:26,23,9/18/2017 20:21
64434,10/30/2017 17:18,0,,11,10/30/2017 18:14,11,10/30/2017 18:14
27866,1/16/2017 21:05,1,5/5/2017 13:45,17,1/16/2017 21:20,18,1/16/2017 21:20
61732,10/2/2017 10:27,0,,2,4/23/2019 12:18,2,4/23/2019 12:18
30783,2/21/2017 20:53,2,2/21/2017 21:03,2,2/22/2017 20:08,4,2/21/2017 21:03
64935,11/3/2017 16:24,0,,1,11/3/2017 16:25,1,11/3/2017 16:25
50179,7/4/2017 4:35,5,7/4/2017 4:50,1,8/1/2018 4:21,6,7/4/2017 4:50
66163,11/13/2017 22:56,3,11/13/2017 23:03,1,2/11/2019 16:18,4,11/13/2017 23:03
54029,7/26/2017 22:22,3,7/26/2017 22:39,1,7/31/2017 22:21,4,7/26/2017 22:39
69821,12/14/2017 18:32,0,,1,12/14/2017 18:53,1,12/14/2017 18:53
54524,7/31/2017 21:06,0,,1,7/31/2017 21:06,1,7/31/2017 21:06
31719,3/3/2017 5:37,0,,1,3/8/2017 9:55,1,3/8/2017 9:55
28018,1/18/2017 13:50,1,2/8/2017 20:24,1,1/18/2017 15:51,2,1/18/2017 15:51
57899,8/30/2017 19:48,1,8/30/2017 19:54,45,8/31/2017 13:19,46,8/30/2017 19:54
28516,1/24/2017 21:37,3,1/24/2017 21:51,1,2/10/2017 23:34,4,1/24/2017 21:51
