Id,CreationDate,QuestionCount,FirstQuestionDate,AnswerCount,FirstAnswerDate,TotalCount,FirstPostDate
70053,3/26/2017 11:38,1,3/5/2018 15:14,0,,1,3/5/2018 15:14
96233,11/3/2017 4:39,1,11/3/2017 4:39,0,,1,11/3/2017 4:39
74421,4/25/2017 14:58,1,4/25/2017 14:58,0,,1,4/25/2017 14:58
67537,2/22/2017 15:32,1,2/22/2017 15:40,0,,1,2/22/2017 15:40
83621,7/12/2017 12:26,1,7/12/2017 12:36,0,,1,7/12/2017 12:36
88785,8/23/2017 18:34,1,8/23/2017 19:01,1,8/23/2017 20:15,2,8/23/2017 19:01
92698,9/27/2017 21:34,1,11/19/2018 20:25,0,,1,11/19/2018 20:25
93508,10/5/2017 22:28,12,10/5/2017 22:38,0,,12,10/5/2017 22:38
96041,11/1/2017 2:21,3,11/1/2017 2:45,0,,3,11/1/2017 2:45
99582,12/10/2017 0:07,1,12/10/2017 0:34,0,,1,12/10/2017 0:34
77647,5/24/2017 13:23,4,5/24/2017 13:33,0,,4,5/24/2017 13:33
70654,3/30/2017 23:54,1,6/24/2017 14:21,0,,1,6/24/2017 14:21
65138,1/23/2017 1:07,17,1/23/2017 1:13,5,1/29/2017 22:24,22,1/23/2017 1:13
79545,6/7/2017 4:19,2,6/25/2019 19:35,1,6/25/2019 23:35,3,6/25/2019 19:35
79854,6/9/2017 0:06,2,6/15/2017 4:18,3,6/9/2017 15:08,5,6/9/2017 15:08
84268,7/18/2017 14:36,1,7/18/2017 14:38,0,,1,7/18/2017 14:38
68925,3/14/2017 2:21,1,3/14/2017 2:25,0,,1,3/14/2017 2:25
85845,7/24/2017 17:50,2,8/16/2017 12:55,0,,2,8/16/2017 12:55
94504,10/16/2017 21:45,2,10/16/2017 21:45,0,,2,10/16/2017 21:45
100209,12/18/2017 15:08,1,12/18/2017 15:09,0,,1,12/18/2017 15:09
78082,5/27/2017 17:46,6,5/27/2017 17:54,0,,6,5/27/2017 17:54
75758,5/8/2017 12:55,4,5/8/2017 13:06,0,,4,5/8/2017 13:06
93568,10/6/2017 15:16,1,10/9/2017 3:47,0,,1,10/9/2017 3:47
85931,7/25/2017 14:19,1,7/25/2017 14:57,0,,1,7/25/2017 14:57
75377,5/4/2017 17:44,3,7/6/2017 12:57,1,8/28/2017 12:16,4,7/6/2017 12:57
64706,1/16/2017 20:38,20,1/16/2017 20:43,4,4/18/2017 16:23,24,1/16/2017 20:43
68407,3/7/2017 12:48,9,3/7/2017 12:55,7,3/7/2017 14:03,20,3/7/2017 12:55
83724,7/13/2017 2:56,2,7/13/2017 3:29,0,,2,7/13/2017 3:29
89867,9/2/2017 22:55,2,9/2/2017 23:01,0,,2,9/2/2017 23:01
65204,1/23/2017 21:03,1,3/24/2018 14:35,1,4/30/2018 20:49,2,3/24/2018 14:35
79270,6/5/2017 14:39,3,5/9/2018 11:37,0,,3,5/9/2018 11:37
64663,1/16/2017 11:12,2,9/11/2018 1:53,0,,2,9/11/2018 1:53
87491,8/10/2017 19:04,3,8/10/2017 19:13,0,,3,8/10/2017 19:13
86080,7/26/2017 19:00,1,8/17/2017 12:26,2,9/20/2017 12:40,3,8/17/2017 12:26
81148,6/20/2017 17:29,1,6/20/2017 17:49,0,,1,6/20/2017 17:49
82771,7/4/2017 17:53,3,7/10/2017 10:43,0,,3,7/10/2017 10:43
98958,12/2/2017 19:54,1,12/2/2017 21:52,1,2/14/2019 16:47,2,12/2/2017 21:52
99585,12/10/2017 0:47,2,12/10/2017 1:28,2,12/10/2017 11:45,4,12/10/2017 1:28
82536,7/2/2017 17:22,5,7/2/2017 18:22,2,2/23/2018 13:48,7,7/2/2017 18:22
78251,5/29/2017 16:33,1,6/1/2017 17:59,1,6/3/2017 15:15,2,6/1/2017 17:59
90843,9/11/2017 18:04,1,9/11/2017 18:04,0,,1,9/11/2017 18:04
80956,6/19/2017 1:09,14,7/28/2018 20:02,0,,14,7/28/2018 20:02
67972,3/1/2017 12:31,1,3/1/2017 12:37,0,,1,3/1/2017 12:37
97587,11/17/2017 20:28,1,11/17/2017 20:58,0,,1,11/17/2017 20:58
68490,3/7/2017 23:22,1,3/22/2017 23:08,0,,1,3/22/2017 23:08
87700,8/12/2017 20:59,25,2/1/2018 12:43,6,3/2/2018 13:26,31,2/1/2018 12:43
83455,7/10/2017 23:41,1,7/10/2017 23:52,0,,1,7/10/2017 23:52
77690,5/24/2017 17:00,3,11/21/2017 16:54,0,,3,11/21/2017 16:54
100412,12/20/2017 18:54,1,12/20/2017 18:59,2,12/20/2018 23:29,3,12/20/2017 18:59
99084,12/4/2017 13:21,2,1/19/2018 13:06,1,1/19/2018 13:00,3,1/19/2018 13:00
72927,4/11/2017 19:53,4,11/23/2017 15:14,0,,4,11/23/2017 15:14
74255,4/24/2017 2:22,1,4/24/2017 2:36,0,,1,4/24/2017 2:36
96167,11/2/2017 13:50,1,1/6/2019 22:30,4,3/30/2018 2:17,5,3/30/2018 2:17
97710,11/19/2017 14:07,1,11/19/2017 14:13,0,,1,11/19/2017 14:13
96777,11/9/2017 13:47,1,11/22/2017 23:50,0,,1,11/22/2017 23:50
86721,8/2/2017 17:08,1,1/11/2018 10:19,0,,1,1/11/2018 10:19
75134,5/2/2017 18:14,4,6/22/2017 12:02,0,,4,6/22/2017 12:02
89197,8/28/2017 11:29,1,8/28/2017 11:29,0,,1,8/28/2017 11:29
88805,8/23/2017 21:00,2,8/23/2017 21:01,0,,2,8/23/2017 21:01
66575,2/11/2017 0:58,1,6/7/2018 19:58,0,,1,6/7/2018 19:58
92924,9/29/2017 19:22,1,11/30/2017 2:23,0,,1,11/30/2017 2:23
80916,6/18/2017 17:39,1,6/18/2017 17:46,0,,1,6/18/2017 17:46
63936,1/5/2017 3:58,1,1/5/2017 3:58,0,,1,1/5/2017 3:58
95689,10/27/2017 20:06,3,11/16/2017 20:22,0,,3,11/16/2017 20:22
83641,7/12/2017 14:35,1,7/12/2017 14:36,0,,1,7/12/2017 14:36
82413,7/1/2017 3:15,2,7/1/2017 3:25,1,8/9/2017 14:10,3,7/1/2017 3:25
68012,3/1/2017 20:34,1,10/26/2017 13:12,0,,1,10/26/2017 13:12
99316,12/6/2017 12:35,1,12/6/2017 12:35,0,,1,12/6/2017 12:35
68699,3/10/2017 13:14,1,3/10/2017 13:14,0,,1,3/10/2017 13:14
66976,2/15/2017 23:20,1,2/15/2017 23:26,0,,1,2/15/2017 23:26
81016,6/19/2017 17:27,1,6/19/2017 17:33,0,,1,6/19/2017 17:33
69409,3/19/2017 20:58,4,7/6/2018 1:18,1,9/24/2018 0:16,5,7/6/2018 1:18
70196,3/27/2017 22:53,1,5/24/2017 21:42,0,,1,5/24/2017 21:42
90657,9/9/2017 18:11,1,7/6/2018 21:04,0,,1,7/6/2018 21:04
93774,10/8/2017 20:21,10,2/3/2018 6:56,3,7/28/2019 17:34,13,2/3/2018 6:56
81231,6/21/2017 11:17,1,6/21/2017 11:26,0,,1,6/21/2017 11:26
86681,8/2/2017 12:59,1,8/2/2017 16:04,0,,1,8/2/2017 16:04
99665,12/11/2017 12:52,2,12/11/2017 13:00,0,,2,12/11/2017 13:00
96173,11/2/2017 16:17,4,11/16/2017 16:53,1,11/29/2017 18:10,5,11/16/2017 16:53
75566,5/6/2017 0:23,1,5/6/2017 0:23,0,,1,5/6/2017 0:23
96276,11/3/2017 17:47,1,11/3/2017 18:23,0,,1,11/3/2017 18:23
74046,4/21/2017 16:51,1,4/21/2017 16:51,0,,1,4/21/2017 16:51
64995,1/20/2017 3:02,2,1/20/2017 3:59,1,2/4/2017 19:53,3,1/20/2017 3:59
86263,7/28/2017 13:41,1,7/28/2017 13:49,0,,1,7/28/2017 13:49
72652,4/9/2017 22:30,3,5/15/2017 19:23,7,8/16/2017 19:52,10,5/15/2017 19:23
80455,6/14/2017 12:17,1,6/14/2017 13:34,0,,1,6/14/2017 13:34
83372,7/10/2017 14:10,9,7/11/2017 2:41,0,,9,7/11/2017 2:41
78440,5/30/2017 18:12,1,12/18/2018 19:11,0,,1,12/18/2018 19:11
70637,3/30/2017 21:25,1,4/6/2017 22:20,0,,1,4/6/2017 22:20
83080,7/7/2017 1:09,2,7/7/2017 1:38,0,,2,7/7/2017 1:38
88570,8/22/2017 8:36,1,8/22/2017 8:43,0,,1,8/22/2017 8:43
92649,9/27/2017 16:33,1,9/27/2017 16:43,0,,1,9/27/2017 16:43
81208,6/21/2017 0:17,3,6/21/2017 0:24,0,,3,6/21/2017 0:24
94192,10/12/2017 23:50,5,10/12/2017 23:52,0,,5,10/12/2017 23:52
97275,11/14/2017 17:53,2,11/14/2017 18:27,1,11/27/2017 23:20,3,11/14/2017 18:27
68224,3/4/2017 13:55,1,3/4/2017 13:55,0,,1,3/4/2017 13:55
86555,8/1/2017 5:33,1,8/1/2017 5:37,0,,1,8/1/2017 5:37
93551,10/6/2017 13:07,2,10/6/2017 13:39,0,,2,10/6/2017 13:39
98314,11/26/2017 1:47,1,11/16/2018 14:01,0,,1,11/16/2018 14:01
84056,7/16/2017 18:31,1,7/16/2017 18:36,0,,1,7/16/2017 18:36
100329,12/19/2017 21:44,1,12/19/2017 21:44,0,,1,12/19/2017 21:44
71072,4/4/2017 18:42,2,11/20/2018 17:44,0,,2,11/20/2018 17:44
75300,5/4/2017 1:18,3,9/29/2018 19:36,0,,3,9/29/2018 19:36
95858,10/30/2017 12:49,1,10/30/2017 12:54,0,,1,10/30/2017 12:54
83707,7/12/2017 23:56,1,11/28/2017 19:59,0,,1,11/28/2017 19:59
73628,4/18/2017 16:54,2,4/18/2017 16:54,0,,2,4/18/2017 16:54
83807,7/13/2017 19:02,1,7/13/2017 19:44,0,,1,7/13/2017 19:44
93794,10/9/2017 2:03,1,8/13/2018 16:59,0,,1,8/13/2018 16:59
91301,9/14/2017 18:13,1,9/21/2017 18:24,0,,1,9/21/2017 18:24
79067,6/3/2017 15:39,1,6/3/2017 15:45,0,,1,6/3/2017 15:45
76004,5/10/2017 13:52,14,6/29/2017 11:50,4,6/29/2017 16:01,18,6/29/2017 11:50
67514,2/22/2017 12:23,6,6/30/2017 11:18,19,2/22/2017 12:24,25,2/22/2017 12:24
98872,12/1/2017 18:54,1,12/1/2017 19:07,0,,1,12/1/2017 19:07
94195,10/13/2017 0:59,1,10/13/2017 8:47,0,,1,10/13/2017 8:47
95523,10/26/2017 13:22,1,10/26/2017 13:47,0,,1,10/26/2017 13:47
72778,4/10/2017 19:31,27,4/10/2017 19:31,11,12/10/2018 16:43,38,4/10/2017 19:31
87016,8/5/2017 18:36,7,8/5/2017 18:47,0,,7,8/5/2017 18:47
89549,8/30/2017 23:24,1,8/30/2017 23:37,0,,1,8/30/2017 23:37
66827,2/14/2017 21:32,1,4/30/2019 14:06,0,,1,4/30/2019 14:06
84139,7/17/2017 15:04,1,10/30/2017 12:02,0,,1,10/30/2017 12:02
85997,7/26/2017 1:04,1,7/19/2018 18:49,0,,1,7/19/2018 18:49
98981,12/3/2017 1:51,1,12/3/2017 2:22,0,,1,12/3/2017 2:22
76937,5/18/2017 6:45,21,5/18/2017 6:55,11,9/8/2017 20:28,32,5/18/2017 6:55
80541,6/15/2017 0:57,12,6/15/2017 1:00,0,,12,6/15/2017 1:00
64311,1/10/2017 23:09,1,1/10/2017 23:20,0,,1,1/10/2017 23:20
69466,3/20/2017 13:27,3,3/20/2017 13:44,1,3/20/2017 19:53,4,3/20/2017 13:44
97461,11/16/2017 15:59,1,11/16/2017 16:05,0,,1,11/16/2017 16:05
77338,5/22/2017 0:40,8,5/23/2017 17:46,0,,8,5/23/2017 17:46
92337,9/24/2017 14:33,1,9/24/2017 14:39,1,9/24/2017 15:08,2,9/24/2017 14:39
66867,2/15/2017 11:36,2,2/15/2017 11:39,0,,2,2/15/2017 11:39
75025,5/1/2017 14:51,1,5/1/2017 15:01,1,5/2/2017 17:36,2,5/1/2017 15:01
64895,1/18/2017 21:07,4,6/12/2017 15:18,1,6/17/2017 0:12,5,6/12/2017 15:18
97504,11/17/2017 0:17,1,11/17/2017 0:25,0,,1,11/17/2017 0:25
100996,12/29/2017 21:25,2,12/29/2017 21:37,0,,2,12/29/2017 21:37
64185,1/9/2017 14:21,1,1/9/2017 14:32,0,,1,1/9/2017 14:32
97813,11/20/2017 16:07,1,11/20/2017 16:11,0,,1,11/20/2017 16:11
78984,6/2/2017 18:08,1,6/2/2017 18:23,0,,1,6/2/2017 18:23
73053,4/12/2017 19:12,1,10/8/2018 14:31,0,,1,10/8/2018 14:31
76044,5/10/2017 17:36,1,5/16/2017 19:15,0,,1,5/16/2017 19:15
90674,9/9/2017 22:39,5,9/9/2017 22:42,1,9/18/2018 17:10,6,9/9/2017 22:42
89824,9/2/2017 13:25,1,9/2/2017 13:33,0,,1,9/2/2017 13:33
94069,10/11/2017 16:23,1,10/11/2017 16:52,0,,1,10/11/2017 16:52
98480,11/28/2017 3:24,1,10/17/2018 19:16,0,,1,10/17/2018 19:16
71155,4/5/2017 12:33,1,4/5/2017 17:20,0,,1,4/5/2017 17:20
93442,10/5/2017 12:23,2,11/6/2017 11:10,0,,2,11/6/2017 11:10
97770,11/20/2017 4:17,3,11/21/2017 22:24,0,,3,11/21/2017 22:24
68556,3/8/2017 17:40,3,3/17/2017 16:36,0,,3,3/17/2017 16:36
83555,7/11/2017 19:28,1,7/11/2017 19:49,0,,1,7/11/2017 19:49
64620,1/15/2017 18:20,5,1/16/2017 23:13,0,,5,1/16/2017 23:13
97484,11/16/2017 19:52,11,11/21/2017 15:30,0,,11,11/21/2017 15:30
99499,12/8/2017 15:50,1,12/8/2017 15:56,0,,1,12/8/2017 15:56
93050,10/1/2017 18:25,1,9/9/2019 1:00,0,,1,9/9/2019 1:00
95022,10/21/2017 15:18,3,10/21/2017 15:49,0,,3,10/21/2017 15:49
84165,7/17/2017 18:18,1,8/17/2018 23:55,0,,1,8/17/2018 23:55
64955,1/19/2017 16:47,1,7/9/2019 16:06,1,7/9/2019 19:37,2,7/9/2019 16:06
81958,6/27/2017 17:18,1,6/27/2017 17:27,0,,1,6/27/2017 17:27
82645,7/3/2017 17:10,1,7/3/2017 18:40,0,,1,7/3/2017 18:40
96067,11/1/2017 12:16,19,11/1/2017 12:25,1,11/2/2017 11:09,20,11/1/2017 12:25
94862,10/19/2017 20:14,33,10/27/2017 13:39,11,1/13/2018 12:10,44,10/27/2017 13:39
66870,2/15/2017 12:00,1,2/15/2017 12:00,0,,1,2/15/2017 12:00
94315,10/14/2017 16:20,1,10/14/2017 16:20,0,,1,10/14/2017 16:20
66807,2/14/2017 17:56,24,2/14/2017 18:06,1,8/10/2018 16:54,25,2/14/2017 18:06
97942,11/22/2017 9:37,2,11/22/2017 9:49,3,11/22/2017 10:18,5,11/22/2017 9:49
100767,12/26/2017 22:31,2,12/26/2017 22:52,1,12/27/2017 0:01,3,12/26/2017 22:52
95002,10/21/2017 2:36,1,10/21/2017 2:36,0,,1,10/21/2017 2:36
66120,2/4/2017 15:45,1,2/4/2017 16:39,0,,1,2/4/2017 16:39
67325,2/20/2017 14:12,1,2/20/2017 14:35,0,,1,2/20/2017 14:35
69014,3/15/2017 3:47,1,3/15/2017 3:49,0,,1,3/15/2017 3:49
80793,6/16/2017 23:32,1,6/16/2017 23:35,0,,1,6/16/2017 23:35
90262,9/5/2017 23:59,10,10/6/2017 12:25,6,10/7/2017 2:32,16,10/6/2017 12:25
92795,9/28/2017 18:56,1,9/28/2017 19:07,0,,1,9/28/2017 19:07
69655,3/21/2017 20:05,1,3/21/2017 20:19,0,,1,3/21/2017 20:19
67843,2/26/2017 15:10,3,3/13/2017 15:06,3,3/13/2017 19:26,6,3/13/2017 15:06
91985,9/20/2017 20:46,5,10/20/2017 19:51,18,9/21/2017 14:23,23,9/21/2017 14:23
74092,4/22/2017 2:32,3,4/22/2017 3:30,3,4/24/2017 4:25,6,4/22/2017 3:30
65828,1/31/2017 20:40,1,1/31/2017 20:54,0,,1,1/31/2017 20:54
65579,1/27/2017 16:18,3,1/27/2017 16:24,0,,3,1/27/2017 16:24
99170,12/5/2017 1:26,3,10/25/2018 1:08,1,9/3/2019 22:44,4,10/25/2018 1:08
95486,10/26/2017 1:13,1,10/26/2017 1:24,0,,1,10/26/2017 1:24
72672,4/10/2017 2:44,1,4/10/2017 2:44,0,,1,4/10/2017 2:44
82064,6/28/2017 14:04,1,6/28/2017 14:05,0,,1,6/28/2017 14:05
95835,10/30/2017 3:32,2,10/30/2017 3:41,0,,2,10/30/2017 3:41
98042,11/22/2017 22:05,2,11/22/2017 22:24,1,11/24/2017 16:37,3,11/22/2017 22:24
97355,11/15/2017 14:34,1,11/15/2017 14:36,0,,1,11/15/2017 14:36
74487,4/26/2017 0:33,4,4/26/2017 0:33,0,,4,4/26/2017 0:33
98291,11/25/2017 18:49,1,11/25/2017 18:56,0,,1,11/25/2017 18:56
80667,6/15/2017 23:16,3,6/15/2017 23:24,0,,3,6/15/2017 23:24
67056,2/16/2017 17:01,2,3/2/2017 17:58,0,,2,3/2/2017 17:58
87096,8/7/2017 4:24,2,8/7/2017 4:29,1,8/12/2017 3:22,3,8/7/2017 4:29
77776,5/25/2017 2:30,1,5/25/2017 2:30,0,,1,5/25/2017 2:30
79834,6/8/2017 20:49,1,6/8/2017 20:52,0,,1,6/8/2017 20:52
69406,3/19/2017 20:29,3,3/13/2018 17:25,13,3/10/2018 10:53,16,3/10/2018 10:53
99831,12/13/2017 3:20,3,12/13/2017 3:31,0,,3,12/13/2017 3:31
89844,9/2/2017 19:13,11,9/2/2017 20:49,2,9/2/2017 21:38,13,9/2/2017 20:49
67122,2/17/2017 9:37,1,2/17/2017 9:40,0,,1,2/17/2017 9:40
66930,2/15/2017 17:40,2,9/8/2017 19:11,1,7/25/2019 22:49,3,9/8/2017 19:11
99396,12/7/2017 11:25,3,12/12/2017 15:32,1,8/21/2018 14:57,4,12/12/2017 15:32
87929,8/15/2017 17:04,1,10/2/2017 22:37,12,8/15/2017 17:06,13,8/15/2017 17:06
84205,7/18/2017 0:11,1,7/18/2017 0:24,1,10/16/2017 23:37,2,7/18/2017 0:24
68261,3/4/2017 23:34,34,4/27/2017 19:20,1,7/18/2017 2:15,35,4/27/2017 19:20
64039,1/6/2017 12:54,1,1/6/2017 13:02,0,,1,1/6/2017 13:02
64082,1/6/2017 21:41,1,2/22/2017 15:46,1,3/3/2017 13:05,2,2/22/2017 15:46
76133,5/11/2017 13:04,1,5/11/2017 13:25,0,,1,5/11/2017 13:25
65954,2/2/2017 9:25,1,2/2/2017 9:51,0,,1,2/2/2017 9:51
74069,4/21/2017 21:50,1,5/26/2017 0:38,0,,1,5/26/2017 0:38
81414,6/22/2017 15:05,3,6/22/2017 15:16,0,,3,6/22/2017 15:16
77169,5/20/2017 3:18,2,5/20/2017 3:38,0,,2,5/20/2017 3:38
92157,9/22/2017 3:36,3,9/22/2017 3:39,1,9/22/2017 15:27,4,9/22/2017 3:39
76173,5/11/2017 16:31,1,5/11/2017 16:42,0,,1,5/11/2017 16:42
76459,5/14/2017 2:28,3,5/15/2017 15:25,0,,3,5/15/2017 15:25
97375,11/15/2017 17:10,3,6/11/2018 20:48,0,,3,6/11/2018 20:48
66263,2/6/2017 19:51,2,2/6/2017 20:14,2,8/18/2017 17:55,4,2/6/2017 20:14
97567,11/17/2017 17:40,1,11/17/2017 17:40,0,,1,11/17/2017 17:40
72755,4/10/2017 17:26,1,4/10/2017 17:56,0,,1,4/10/2017 17:56
73465,4/17/2017 13:15,1,4/17/2017 13:15,0,,1,4/17/2017 13:15
78729,6/1/2017 3:11,1,6/1/2017 4:52,0,,1,6/1/2017 4:52
90823,9/11/2017 16:19,1,11/6/2017 9:36,0,,1,11/6/2017 9:36
66432,2/8/2017 23:51,1,2/9/2017 0:05,0,,1,2/9/2017 0:05
67451,2/21/2017 17:14,5,2/21/2017 18:14,4,2/21/2017 18:28,9,2/21/2017 18:14
86970,8/4/2017 21:12,1,8/4/2017 21:16,0,,1,8/4/2017 21:16
68971,3/14/2017 17:09,3,3/14/2017 17:36,25,3/15/2017 16:34,28,3/14/2017 17:36
97793,11/20/2017 13:34,1,11/20/2017 17:06,1,11/21/2017 12:20,2,11/20/2017 17:06
90322,9/6/2017 14:31,1,3/20/2019 9:48,0,,1,3/20/2019 9:48
97899,11/21/2017 18:11,1,11/21/2017 18:17,0,,1,11/21/2017 18:17
84222,7/18/2017 3:13,1,7/18/2017 4:03,0,,1,7/18/2017 4:03
76064,5/10/2017 19:10,3,5/30/2017 19:13,0,,3,5/30/2017 19:13
79207,6/5/2017 0:31,3,6/27/2018 1:40,0,,3,6/27/2018 1:40
88699,8/23/2017 0:06,1,8/23/2017 0:06,0,,1,8/23/2017 0:06
68387,3/7/2017 0:30,3,4/5/2017 23:02,1,4/7/2017 0:12,4,4/5/2017 23:02
64749,1/17/2017 12:24,8,1/17/2017 12:41,0,,8,1/17/2017 12:41
92635,9/27/2017 14:51,3,9/28/2017 18:18,2,9/28/2017 18:49,5,9/28/2017 18:18
64208,1/9/2017 18:12,1,1/9/2017 18:12,0,,1,1/9/2017 18:12
87471,8/10/2017 16:27,1,9/14/2018 14:16,0,,1,9/14/2018 14:16
97315,11/15/2017 0:41,3,11/19/2017 15:45,1,4/5/2018 19:42,4,11/19/2017 15:45
96296,11/3/2017 23:22,20,11/3/2017 23:30,5,11/13/2017 23:01,25,11/3/2017 23:30
93093,10/2/2017 11:56,4,7/3/2018 12:17,0,,4,7/3/2018 12:17
77275,5/21/2017 15:03,1,5/21/2017 15:50,0,,1,5/21/2017 15:50
78749,6/1/2017 12:14,7,1/11/2018 16:43,9,9/18/2017 22:09,16,9/18/2017 22:09
76734,5/16/2017 19:13,15,7/27/2017 13:03,85,5/16/2017 19:22,100,5/16/2017 19:22
66412,2/8/2017 18:13,10,3/30/2017 13:10,0,,10,3/30/2017 13:10
99997,12/14/2017 19:36,2,12/14/2017 19:49,0,,2,12/14/2017 19:49
63707,1/2/2017 10:47,1,6/19/2018 15:01,2,1/2/2017 10:47,3,1/2/2017 10:47
64640,1/15/2017 22:49,1,1/16/2017 2:55,1,8/10/2017 16:53,2,1/16/2017 2:55
73860,4/19/2017 23:24,1,4/19/2017 23:25,0,,1,4/19/2017 23:25
100475,12/21/2017 14:11,1,12/21/2017 14:23,1,3/6/2018 17:43,2,12/21/2017 14:23
85974,7/25/2017 19:59,1,7/25/2017 20:33,0,,1,7/25/2017 20:33
66455,2/9/2017 12:31,1,2/9/2017 13:56,0,,1,2/9/2017 13:56
92901,9/29/2017 17:07,2,9/29/2017 17:21,1,9/29/2017 18:21,3,9/29/2017 17:21
93940,10/10/2017 13:11,1,10/24/2018 14:01,0,,1,10/24/2018 14:01
91968,9/20/2017 17:53,4,9/20/2017 18:15,0,,4,9/20/2017 18:15
100458,12/21/2017 11:13,1,12/21/2017 12:14,0,,1,12/21/2017 12:14
81294,6/21/2017 17:36,1,6/21/2017 17:52,1,6/21/2017 18:03,2,6/21/2017 17:52
82791,7/4/2017 20:18,1,7/4/2017 20:18,0,,1,7/4/2017 20:18
67139,2/17/2017 13:34,1,2/17/2017 13:52,0,,1,2/17/2017 13:52
93488,10/5/2017 19:10,8,10/5/2017 19:17,1,10/15/2017 16:50,9,10/5/2017 19:17
95526,10/26/2017 13:40,1,10/26/2017 13:44,6,10/26/2017 13:59,7,10/26/2017 13:44
64122,1/7/2017 23:46,1,1/8/2017 0:50,0,,1,1/8/2017 0:50
93419,10/5/2017 1:04,1,10/5/2017 2:00,0,,1,10/5/2017 2:00
98583,11/29/2017 9:45,1,11/29/2017 10:00,0,,1,11/29/2017 10:00
88032,8/16/2017 14:22,20,8/16/2017 14:35,3,9/26/2018 13:39,23,8/16/2017 14:35
79373,6/6/2017 4:45,1,6/6/2017 4:45,0,,1,6/6/2017 4:45
65997,2/2/2017 17:48,10,2/17/2017 15:05,3,2/17/2017 15:56,13,2/17/2017 15:05
78732,6/1/2017 5:11,2,6/22/2017 16:11,0,,2,6/22/2017 16:11
100272,12/19/2017 11:22,1,12/19/2017 13:00,1,12/20/2017 15:24,2,12/19/2017 13:00
100959,12/29/2017 12:32,1,12/29/2017 12:39,0,,1,12/29/2017 12:39
